INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('242565116', 'Thurston', 'Tumwater', 'WA', '98512', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '22', 'PUGET SOUND ENERGY INC', '53067010910', '-122.9131017', '47.0135926')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('180762949', 'Kitsap', 'Bremerton', 'WA', '98311', '2014', 'CHEVROLET', 'VOLT', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '38', '0', '23', 'PUGET SOUND ENERGY INC', '53035091500', '-122.6468815', '47.6344364')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('266970126', 'King', 'Seattle', 'WA', '98103', '2015', 'FIAT', '500', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '87', '0', '46', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033001800', '-122.34301', '47.659185')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('282631247', 'Snohomish', 'Everett', 'WA', '98208', '2017', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '107', '0', '44', 'PUGET SOUND ENERGY INC', '53061041605', '-122.2247757', '47.9156409')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('228339114', 'Chelan', 'Leavenworth', 'WA', '98826', '2015', 'BMW', 'I8', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '14', '0', '12', 'PUD NO 1 OF CHELAN COUNTY', '53007960203', '-120.6619153', '47.5970083')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('477498283', 'Thurston', 'Yelm', 'WA', '98597', '2017', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '210', '0', '2', 'PUGET SOUND ENERGY INC', '53067012422', '-122.61023', '46.94126')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('214372014', 'Snohomish', 'Snohomish', 'WA', '98290', '2015', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '84', '0', '44', 'PUGET SOUND ENERGY INC', '53061052401', '-122.091505', '47.915555')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('476459056', 'Snohomish', 'Everett', 'WA', '98203', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '38', 'PUGET SOUND ENERGY INC', '53061041400', '-122.213105', '47.95479')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('255464758', 'Snohomish', 'Bothell', 'WA', '98021', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '1', 'PUGET SOUND ENERGY INC', '53061051922', '-122.179458', '47.802589')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('114803405', 'Thurston', 'Olympia', 'WA', '98516', '2013', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '75', '0', '22', 'PUGET SOUND ENERGY INC', '53067012221', '-122.7510253', '47.08149')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('110539509', 'Snohomish', 'Everett', 'WA', '98204', '2020', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '291', '0', '38', 'PUGET SOUND ENERGY INC', '53061041907', '-122.241285', '47.91088')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('295873308', 'Snohomish', 'Bothell', 'WA', '98012', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '1', 'PUGET SOUND ENERGY INC', '53061052107', '-122.1873', '47.820245')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('148895785', 'Yakima', 'Yakima', 'WA', '98908', '2020', 'KIA', 'NIRO', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '26', '0', '15', 'PACIFICORP', '53077003400', '-120.6027202', '46.5965625')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('228975029', 'Snohomish', 'Lake Stevens', 'WA', '98258', '2017', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '238', '0', '44', 'PUGET SOUND ENERGY INC', '53061052607', '-122.112065', '48.004345')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('209825899', 'Snohomish', 'Everett', 'WA', '98204', '2015', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '84', '0', '21', 'PUGET SOUND ENERGY INC', '53061041809', '-122.241285', '47.91088')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('477436795', 'Snohomish', 'Snohomish', 'WA', '98296', '2019', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '150', '0', '1', 'PUGET SOUND ENERGY INC', '53061052113', '-122.15134', '47.8851158')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('116830899', 'Snohomish', 'Lynnwood', 'WA', '98087', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '322', '0', '21', 'PUGET SOUND ENERGY INC', '53061041703', '-122.2559465', '47.8656788')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('162322723', 'Kitsap', 'Port Orchard', 'WA', '98367', '2017', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '107', '0', '26', 'PUGET SOUND ENERGY INC', '53035092101', '-122.6851642', '47.506453')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('477670994', 'Kitsap', 'Kingston', 'WA', '98346', '2018', 'CHEVROLET', 'VOLT', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '53', '0', '23', 'PUGET SOUND ENERGY INC', '53035940000', '-122.50156', '47.8019')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('347508836', 'Thurston', 'Tumwater', 'WA', '98501', '2016', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '19', '0', '22', 'PUGET SOUND ENERGY INC', '53067010802', '-122.89692', '47.043535')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('171305151', 'Yakima', 'Selah', 'WA', '98942', '2018', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '249', '0', '15', 'PACIFICORP', '53077003400', '-120.54188', '46.654175')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('228772085', 'Kitsap', 'Bremerton', 'WA', '98311', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '23', 'PUGET SOUND ENERGY INC', '53035091600', '-122.6468815', '47.6344364')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('350165294', 'Yakima', 'Yakima', 'WA', '98908', '2018', 'TOYOTA', 'PRIUS PRIME', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '25', '0', '14', 'PACIFICORP', '53077002801', '-120.6027202', '46.5965625')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('205140106', 'Snohomish', 'Monroe', 'WA', '98272', '2011', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '73', '0', '39', 'PUGET SOUND ENERGY INC', '53061053801', '-121.972215', '47.85674')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('343971526', 'Snohomish', 'Edmonds', 'WA', '98026', '2015', 'BMW', 'I3', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '72', '0', '32', 'PUGET SOUND ENERGY INC', '53061050800', '-122.335685', '47.80372')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('298218728', 'Douglas', 'East Wenatchee', 'WA', '98802', '2019', 'KIA', 'NIRO', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '239', '0', '12', 'PUD NO 1 OF DOUGLAS COUNTY', '53017950600', '-120.28674', '47.4176')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('203419310', 'Snohomish', 'Bothell', 'WA', '98012', '2017', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '210', '0', '44', 'PUGET SOUND ENERGY INC', '53061052010', '-122.1873', '47.820245')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('125869355', 'Snohomish', 'Edmonds', 'WA', '98020', '2020', 'TESLA', 'MODEL X', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '293', '0', '21', 'PUGET SOUND ENERGY INC', '53061050502', '-122.37507', '47.80807')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('241871066', 'Kitsap', 'Port Orchard', 'WA', '98367', '2015', 'FIAT', '500', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '87', '0', '35', 'PUGET SOUND ENERGY INC', '53035092901', '-122.6851642', '47.506453')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('226603891', 'Kitsap', 'Bremerton', 'WA', '98337', '2014', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '19', '0', '26', 'PUGET SOUND ENERGY INC', '53035080500', '-122.635905', '47.57097')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('145792188', 'Thurston', 'Yelm', 'WA', '98597', '2015', 'FIAT', '500', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '87', '0', '2', 'PUGET SOUND ENERGY INC', '53067012422', '-122.61023', '46.94126')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('2352017', 'King', 'Kirkland', 'WA', '98034', '2019', 'AUDI', 'E-TRON', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '204', '0', '1', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022203', '-122.209285', '47.71124')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('349783535', 'Snohomish', 'Lynnwood', 'WA', '98087', '2013', 'TOYOTA', 'RAV4', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '103', '0', '21', 'PUGET SOUND ENERGY INC', '53061041816', '-122.2559465', '47.8656788')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('214566089', 'Yakima', 'Yakima', 'WA', '98908', '2015', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '19', '0', '14', 'PACIFICORP', '53077002801', '-120.6027202', '46.5965625')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('204042555', 'Skagit', 'Mount Vernon', 'WA', '98274', '2015', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '84', '0', '10', 'PUGET SOUND ENERGY INC', '53057952700', '-122.322955', '48.4152')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('255859096', 'Grant', 'Moses Lake', 'WA', '98837', '2012', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '73', '0', '13', 'PUD NO 2 OF GRANT COUNTY', '53025010904', '-119.2599876', '47.1240154')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('227627389', 'Snohomish', 'Bothell', 'WA', '98012', '2017', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '107', '0', '1', 'PUGET SOUND ENERGY INC', '53061051922', '-122.1873', '47.820245')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('165583127', 'Snohomish', 'Bothell', 'WA', '98021', '2016', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '84', '0', '1', 'PUGET SOUND ENERGY INC', '53061051914', '-122.179458', '47.802589')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('138837380', 'Douglas', 'East Wenatchee', 'WA', '98802', '2017', 'BMW', 'X5', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '14', '0', '12', 'PUD NO 1 OF DOUGLAS COUNTY', '53017950800', '-120.28674', '47.4176')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('172463350', 'Thurston', 'Olympia', 'WA', '98506', '2015', 'FIAT', '500', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '87', '0', '22', 'PUGET SOUND ENERGY INC', '53067010300', '-122.8874781', '47.0519573')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('232554948', 'King', 'Kent', 'WA', '98042', '2013', 'FIAT', '500', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '87', '0', '47', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033031601', '-122.111625', '47.36078')
